0,0,0
1,0.225,0
0.93,0.5687,0.15
1,0.7608999999999999,0.4
1,0.8430999999999997,0.52
1,0.8716000000000002,0.64
1,0.9007999999999999,0.65
1,0.9188999999999998,0.73
1,0.9263999999999996,0.79
1,0.9408,0.8
